shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
230091,30.226280,-81.506620,800006
230091,30.225780,-81.506340,800007
230091,30.225180,-81.506170,800008
230091,30.224960,-81.506150,800009
230091,30.224830,-81.506150,800010
230091,30.224778,-81.506153,800011
230091,30.224778,-81.506153,810001
230091,30.224500,-81.506170,810002
230091,30.224210,-81.506240,810003
230091,30.223870,-81.506350,810004
230091,30.223410,-81.506630,810005
230091,30.223000,-81.506990,810006
230091,30.221650,-81.508680,810007
230091,30.221589,-81.508759,810008
230091,30.221497,-81.508854,810009
230091,30.221273,-81.509043,810010
230091,30.221233,-81.509076,810011
230091,30.221233,-81.509076,820001
230091,30.221033,-81.509242,820002
230091,30.220758,-81.509391,820003
230091,30.220375,-81.509531,820004
230091,30.220025,-81.509593,820005
230091,30.219620,-81.509599,820006
230091,30.219056,-81.509521,820007
230091,30.218620,-81.509461,820008
230091,30.218141,-81.509436,820009
230091,30.217868,-81.509500,820010
230091,30.217578,-81.509622,820011
230091,30.217207,-81.509835,820012
230091,30.217109,-81.509903,820013
230091,30.216811,-81.510214,820014
230091,30.216811,-81.510214,830001
230091,30.216690,-81.510340,830002
230091,30.216520,-81.510580,830003
230091,30.216350,-81.510890,830004
230091,30.216210,-81.511270,830005
230091,30.216210,-81.511280,830006
230091,30.216080,-81.511740,830007
230091,30.216070,-81.512420,830008
230091,30.216050,-81.513060,830009
230091,30.216030,-81.513780,830010
230091,30.216030,-81.514150,830011
230091,30.216010,-81.514870,830012
230091,30.216020,-81.515540,830013
230091,30.215990,-81.516910,830014
230091,30.215940,-81.519950,830015
230091,30.215927,-81.520409,830016
230091,30.215927,-81.520409,840001
230091,30.215900,-81.521390,840002
230091,30.215820,-81.523920,840003
230091,30.215690,-81.527700,840004
230091,30.215680,-81.527830,840005
230091,30.215669,-81.528207,840006
230091,30.215669,-81.528207,850001
230091,30.215640,-81.529250,850002
230091,30.215530,-81.532440,850003
230091,30.215500,-81.535750,850004
230091,30.215480,-81.539280,850005
230091,30.215480,-81.539450,850006
230091,30.215478,-81.539906,850007
230091,30.215478,-81.539906,860001
230091,30.215470,-81.541650,860002
230091,30.215470,-81.541810,860003
230091,30.215470,-81.542620,860004
230091,30.215530,-81.543250,860005
230091,30.215610,-81.543680,860006
230091,30.215700,-81.544100,860007
230091,30.215820,-81.544490,860008
230091,30.215960,-81.544870,860009
230091,30.216120,-81.545230,860010
230091,30.216170,-81.545320,860011
230091,30.216341,-81.545619,860012
230091,30.216341,-81.545619,870001
230091,30.216490,-81.545880,870002
230091,30.216790,-81.546300,870003
230091,30.217110,-81.546710,870004
230091,30.217330,-81.547000,870005
230091,30.217540,-81.547310,870006
230091,30.217730,-81.547640,870007
230091,30.217910,-81.547980,870008
230091,30.218120,-81.548470,870009
230091,30.218190,-81.548650,870010
230091,30.218330,-81.549090,870011
230091,30.218430,-81.549510,870012
230091,30.218500,-81.549880,870013
230091,30.218533,-81.550180,870014
230091,30.218533,-81.550180,880001
230091,30.218540,-81.550250,880002
230091,30.218570,-81.550570,880003
230091,30.218570,-81.550830,880004
230091,30.218600,-81.551790,880005
230091,30.218610,-81.552000,880006
230091,30.218630,-81.552310,880007
230091,30.218642,-81.552656,880008
230091,30.218642,-81.552656,890001
230091,30.218650,-81.552870,890002
230091,30.218690,-81.553740,890003
230091,30.218730,-81.554100,890004
230091,30.218800,-81.554540,890005
230091,30.218870,-81.554860,890006
230091,30.218970,-81.555210,890007
230091,30.219090,-81.555570,890008
230091,30.219190,-81.555820,890009
230091,30.219325,-81.556116,890010
230091,30.219325,-81.556116,900001
230091,30.219350,-81.556170,900002
230091,30.219730,-81.556880,900003
230091,30.220150,-81.557660,900004
230091,30.220350,-81.558070,900005
230091,30.220550,-81.558550,900006
230091,30.220680,-81.558940,900007
230091,30.220770,-81.558860,900008
230091,30.220810,-81.558800,900009
230091,30.220870,-81.558620,900010
230091,30.220890,-81.558530,900011
230091,30.220900,-81.558390,900012
230091,30.220870,-81.557350,900013
230091,30.220859,-81.556779,900014
230091,30.220859,-81.556779,910001
230091,30.220820,-81.554790,910002
230091,30.220816,-81.554257,910003
230091,30.220816,-81.554257,920001
230091,30.220800,-81.552320,920002
230091,30.220810,-81.552020,920003
230091,30.218610,-81.552000,920004
230091,30.218540,-81.552000,920005
230091,30.218430,-81.551990,920006
230091,30.217570,-81.552000,920007
230091,30.215710,-81.551990,920008
230091,30.214190,-81.551980,920009
230091,30.212100,-81.551960,920010
230091,30.211570,-81.551960,920011
230091,30.209990,-81.551960,920012
230091,30.209850,-81.551960,920013
230091,30.206990,-81.551930,920014
230091,30.205810,-81.551930,920015
230091,30.205150,-81.551930,920016
230091,30.203700,-81.551920,920017
230091,30.201970,-81.551920,920018
230091,30.200890,-81.551910,920019
230091,30.200720,-81.551910,920020
230091,30.200400,-81.551900,920021
230091,30.199770,-81.551890,920022
230091,30.198930,-81.551880,920023
230091,30.198500,-81.551880,920024
230091,30.197420,-81.551870,920025
230091,30.196250,-81.551870,920026
230091,30.195384,-81.551861,920027
230091,30.195384,-81.551861,930001
230091,30.195280,-81.551860,930002
230091,30.195150,-81.551860,930003
230091,30.193710,-81.551850,930004
230091,30.193130,-81.551910,930005
230091,30.192540,-81.552050,930006
230091,30.192000,-81.552150,930007
230091,30.190630,-81.552140,930008
230091,30.190630,-81.552660,930009
230091,30.190560,-81.552750,930010
230091,30.190530,-81.552820,930011
230091,30.190450,-81.552900,930012
230091,30.190350,-81.552950,930013
230091,30.190200,-81.552960,930014
230091,30.190126,-81.552958,930015
230091,30.190126,-81.552958,940001
230091,30.189090,-81.552940,940002
230091,30.188920,-81.552950,940003
230091,30.188800,-81.552980,940004
230091,30.188700,-81.553030,940005
230091,30.188600,-81.553120,940006
230091,30.188340,-81.553540,940007
230091,30.188060,-81.553780,940008
230091,30.188310,-81.554280,940009
230091,30.188360,-81.554450,940010
230091,30.188380,-81.554720,940011
230091,30.188350,-81.554870,940012
230091,30.188290,-81.555000,940013
230091,30.187960,-81.555050,940014
230091,30.187960,-81.555050,950001
230091,30.187755,-81.555081,950002
230091,30.187976,-81.555347,950003
230091,30.188200,-81.555140,950004
230091,30.188290,-81.555000,950005
230091,30.188350,-81.554870,950006
230091,30.188380,-81.554720,950007
230091,30.188360,-81.554450,950008
230091,30.188310,-81.554280,950009
230091,30.188060,-81.553780,950010
230091,30.187570,-81.552940,950011
230091,30.187450,-81.552800,950012
230091,30.187210,-81.552580,950013
230091,30.187280,-81.552290,950014
230091,30.187300,-81.552110,950015
230091,30.185180,-81.552110,950016
230091,30.182390,-81.552090,950017
230091,30.181980,-81.552060,950018
230091,30.181660,-81.552010,950019
230091,30.181360,-81.551920,950020
230091,30.180990,-81.551880,950021
230091,30.180270,-81.551760,950022
230091,30.179690,-81.551750,950023
230091,30.179470,-81.551760,950024
230091,30.179200,-81.551760,950025
230091,30.179090,-81.551780,950026
230091,30.178960,-81.551870,950027
230091,30.178830,-81.552040,950028
230091,30.178730,-81.552220,950029
230091,30.178520,-81.552660,950030
230091,30.178470,-81.552810,950031
230091,30.178460,-81.552970,950032
230091,30.178490,-81.553170,950033
230091,30.178720,-81.553760,950034
230091,30.178770,-81.553950,950035
230091,30.178790,-81.554080,950036
230091,30.178800,-81.554260,950037
230091,30.178790,-81.554330,950038
230091,30.178770,-81.554460,950039
230091,30.178730,-81.554580,950040
230091,30.178680,-81.554690,950041
230091,30.178610,-81.554810,950042
230091,30.178480,-81.554960,950043
230091,30.177847,-81.555519,950044
230091,30.177620,-81.555720,950045
230091,30.177380,-81.555940,950046
230091,30.177180,-81.556075,950047
230091,30.177047,-81.556140,950048
230091,30.176997,-81.556048,950049
230091,30.176870,-81.555760,950050
230091,30.176840,-81.555580,950051
230091,30.176820,-81.555410,950052
230091,30.176790,-81.554570,950053
230091,30.176794,-81.554303,950054
230091,30.176899,-81.553222,950055
230091,30.176680,-81.553129,950056
230091,30.176371,-81.552913,950057
230091,30.176308,-81.552539,950058
240044,30.395557,-81.429007,10001
240044,30.395624,-81.429124,10002
240044,30.395621,-81.429225,10003
240044,30.395574,-81.429309,10004
240044,30.395456,-81.429419,10005
240044,30.395310,-81.429360,10006
240044,30.395200,-81.429360,10007
240044,30.395100,-81.429520,10008
240044,30.395040,-81.429590,10009
240044,30.394870,-81.429690,10010
240044,30.394680,-81.429805,10011
240044,30.394490,-81.429920,10012
240044,30.393910,-81.430280,10013
240044,30.393320,-81.430660,10014
240044,30.392720,-81.431030,10015
240044,30.392090,-81.431410,10016
240044,30.391390,-81.431860,10017
240044,30.391222,-81.431965,10018
240044,30.391222,-81.431965,20001
240044,30.391070,-81.432060,20002
240044,30.390320,-81.432540,20003
240044,30.390180,-81.432610,20004
240044,30.390080,-81.432630,20005
240044,30.389990,-81.432640,20006
240044,30.389900,-81.432610,20007
240044,30.389590,-81.432380,20008
240044,30.389480,-81.432320,20009
240044,30.389410,-81.432290,20010
240044,30.389300,-81.432280,20011
240044,30.389190,-81.432290,20012
240044,30.389100,-81.432340,20013
240044,30.388980,-81.432400,20014
240044,30.388840,-81.432520,20015
240044,30.388680,-81.432670,20016
240044,30.387960,-81.433320,20017
240044,30.387699,-81.433534,20018
240044,30.387699,-81.433534,30001
240044,30.387230,-81.433920,30002
240044,30.386910,-81.434200,30003
240044,30.386360,-81.434640,30004
240044,30.386210,-81.434750,30005
240044,30.385290,-81.435210,30006
240044,30.384980,-81.435390,30007
240044,30.384760,-81.435580,30008
240044,30.384500,-81.435810,30009
240044,30.384140,-81.436220,30010
240044,30.383650,-81.436790,30011
240044,30.383020,-81.437520,30012
240044,30.382890,-81.437630,30013
240044,30.382640,-81.437860,30014
240044,30.382300,-81.438060,30015
240044,30.382100,-81.438170,30016
240044,30.381720,-81.438320,30017
240044,30.381410,-81.438390,30018
240044,30.381180,-81.438440,30019
240044,30.380810,-81.438440,30020
240044,30.380280,-81.438370,30021
240044,30.379910,-81.438250,30022
240044,30.379310,-81.437960,30023
240044,30.377800,-81.437180,30024
240044,30.376060,-81.436290,30025
240044,30.374960,-81.435720,30026
240044,30.374580,-81.435500,30027
240044,30.374060,-81.435200,30028
240044,30.373510,-81.434730,30029
240044,30.372850,-81.434100,30030
240044,30.371740,-81.432730,30031
240044,30.371400,-81.432350,30032
240044,30.370810,-81.431590,30033
240044,30.369490,-81.429920,30034
240044,30.367260,-81.427100,30035
240044,30.366950,-81.426718,30036
240044,30.366950,-81.426718,40001
240044,30.366830,-81.426570,40002
240044,30.366170,-81.425720,40003
240044,30.366060,-81.425580,40004
240044,30.366149,-81.424466,40005
240044,30.366149,-81.424466,50001
240044,30.366150,-81.424450,50002
240044,30.366180,-81.424140,50003
240044,30.366300,-81.422890,50004
240044,30.366393,-81.421976,50005
240044,30.366393,-81.421976,60001
240044,30.366420,-81.421700,60002
240044,30.366520,-81.421310,60003
240044,30.366590,-81.420940,60004
240044,30.366660,-81.420670,60005
240044,30.366670,-81.420610,60006
240044,30.366790,-81.420170,60007
240044,30.366970,-81.419640,60008
240044,30.367056,-81.419426,60009
240044,30.367056,-81.419426,70001
240044,30.367150,-81.419190,70002
240044,30.367620,-81.418020,70003
240044,30.367753,-81.417686,70004
240044,30.367753,-81.417686,80001
240044,30.368830,-81.414980,80002
240044,30.369190,-81.414060,80003
240044,30.369508,-81.413270,80004
240044,30.369508,-81.413270,90001
240044,30.369560,-81.413140,90002
240044,30.369850,-81.412580,90003
240044,30.370180,-81.411940,90004
240044,30.370320,-81.411620,90005
240044,30.370450,-81.411320,90006
240044,30.370600,-81.410950,90007
240044,30.370730,-81.410590,90008
240044,30.368710,-81.410980,90009
240044,30.367565,-81.411209,90010
240044,30.367565,-81.411209,100001
240044,30.367460,-81.411230,100002
240044,30.365080,-81.411700,100003
240044,30.364579,-81.411803,100004
240044,30.364579,-81.411803,110001
240044,30.364450,-81.411830,110002
240044,30.361890,-81.412300,110003
240044,30.361890,-81.412300,120001
240044,30.361780,-81.412320,120002
240044,30.359928,-81.412698,120003
240044,30.359928,-81.412698,130001
240044,30.359770,-81.412730,130002
240044,30.357223,-81.413242,130003
240044,30.357223,-81.413242,140001
240044,30.356340,-81.413420,140002
240044,30.355750,-81.413520,140003
240044,30.355470,-81.413560,140004
240044,30.354620,-81.413660,140005
240044,30.353836,-81.413691,140006
240044,30.353836,-81.413691,150001
240044,30.353620,-81.413700,150002
240044,30.351690,-81.413640,150003
240044,30.351142,-81.413619,150004
240044,30.351142,-81.413619,160001
240044,30.347004,-81.413458,160002
240044,30.347004,-81.413458,170001
240044,30.346800,-81.413450,170002
240044,30.346670,-81.413450,170003
240044,30.344760,-81.413380,170004
240044,30.344152,-81.413362,170005
240044,30.344152,-81.413362,180001
240044,30.343750,-81.413350,180002
240044,30.342910,-81.413320,180003
240044,30.342000,-81.413280,180004
240044,30.341250,-81.413240,180005
240044,30.340772,-81.413231,180006
240044,30.340772,-81.413231,190001
240044,30.340710,-81.413230,190002
240044,30.340520,-81.413230,190003
240044,30.339820,-81.413280,190004
240044,30.339490,-81.413340,190005
240044,30.339030,-81.413440,190006
240044,30.338350,-81.413640,190007
240044,30.337620,-81.413950,190008
240044,30.337520,-81.413990,190009
240044,30.336800,-81.414290,190010
240044,30.336110,-81.414590,190011
240044,30.335522,-81.414842,190012
240044,30.335522,-81.414842,200001
240044,30.335410,-81.414890,200002
240044,30.334390,-81.415330,200003
240044,30.333730,-81.415610,200004
240044,30.333060,-81.415890,200005
240044,30.332970,-81.415230,200006
240044,30.332910,-81.414490,200007
240044,30.332895,-81.414107,200008
240045,30.332895,-81.414107,10001
240045,30.332880,-81.413740,10002
240045,30.332800,-81.412750,10003
240045,30.332750,-81.411950,10004
240045,30.332700,-81.411160,10005
240045,30.331980,-81.411060,10006
240045,30.331290,-81.410960,10007
240045,30.329770,-81.410730,10008
240045,30.328240,-81.410510,10009
240045,30.327570,-81.410420,10010
240045,30.326880,-81.410320,10011
240045,30.326540,-81.410280,10012
240045,30.326260,-81.410210,10013
240045,30.326050,-81.410120,10014
240045,30.325780,-81.409920,10015
240045,30.325660,-81.409780,10016
240045,30.325489,-81.409503,10017
240045,30.325340,-81.409260,10018
240045,30.325260,-81.409190,10019
240045,30.325120,-81.409140,10020
240045,30.324580,-81.409120,10021
240045,30.324541,-81.412170,10022
240045,30.324541,-81.412170,20001
240045,30.324530,-81.413100,20002
240045,30.324510,-81.414400,20003
240045,30.324460,-81.415680,20004
240045,30.324490,-81.416390,20005
240045,30.324490,-81.416420,20006
240045,30.324490,-81.416420,30001
240045,30.324490,-81.416610,30002
240045,30.324490,-81.417190,30003
240045,30.324478,-81.418559,30004
240045,30.324478,-81.418559,40001
240045,30.324470,-81.419550,40002
240045,30.324660,-81.419430,40003
240045,30.325200,-81.419150,40004
240045,30.325760,-81.418890,40005
240045,30.327160,-81.418290,40006
240045,30.327340,-81.418220,40007
240045,30.327970,-81.417940,40008
240045,30.328495,-81.417742,40009
240045,30.328495,-81.417742,50001
240045,30.328660,-81.417680,50002
240045,30.328910,-81.417580,50003
240045,30.329350,-81.417370,50004
240045,30.329820,-81.417180,50005
240045,30.330170,-81.417140,50006
240045,30.330450,-81.417020,50007
240045,30.330850,-81.416850,50008
240045,30.331110,-81.416740,50009
240045,30.331750,-81.416460,50010
240045,30.333060,-81.415890,50011
240045,30.333730,-81.415610,50012
240045,30.334390,-81.415330,50013
240045,30.335196,-81.414982,50014
240045,30.335196,-81.414982,60001
240045,30.335410,-81.414890,60002
240045,30.336110,-81.414590,60003
240045,30.336800,-81.414290,60004
240045,30.337278,-81.414091,60005
240045,30.337278,-81.414091,70001
240045,30.337520,-81.413990,70002
240045,30.337620,-81.413950,70003
240045,30.338350,-81.413640,70004
240045,30.339030,-81.413440,70005
240045,30.339490,-81.413340,70006
240045,30.339820,-81.413280,70007
240045,30.340520,-81.413230,70008
240045,30.340619,-81.413230,70009
240045,30.340619,-81.413230,80001
240045,30.340710,-81.413230,80002
240045,30.341250,-81.413240,80003
240045,30.342000,-81.413280,80004
240045,30.342910,-81.413320,80005
240045,30.343507,-81.413341,80006
240045,30.343507,-81.413341,90001
240045,30.343750,-81.413350,90002
240045,30.344760,-81.413380,90003
240045,30.346327,-81.413437,90004
240045,30.346327,-81.413437,100001
240045,30.346670,-81.413450,100002
240045,30.346800,-81.413450,100003
240045,30.351158,-81.413620,100004
240045,30.351158,-81.413620,110001
240045,30.351690,-81.413640,110002
240045,30.351791,-81.413643,110003
240045,30.351791,-81.413643,120001
240045,30.353620,-81.413700,120002
240045,30.354165,-81.413678,120003
240045,30.354165,-81.413678,130001
240045,30.354620,-81.413660,130002
240045,30.355470,-81.413560,130003
240045,30.355750,-81.413520,130004
240045,30.356340,-81.413420,130005
240045,30.357099,-81.413268,130006
240045,30.357099,-81.413268,140001
240045,30.359642,-81.412756,140002
240045,30.359642,-81.412756,150001
240045,30.359770,-81.412730,150002
240045,30.361466,-81.412384,150003
240045,30.361466,-81.412384,160001
240045,30.361780,-81.412320,160002
240045,30.364051,-81.411903,160003
240045,30.364051,-81.411903,170001
240045,30.364450,-81.411830,170002
240045,30.365080,-81.411700,170003
240045,30.367322,-81.411257,170004
240045,30.367322,-81.411257,180001
240045,30.367460,-81.411230,180002
240045,30.368710,-81.410980,180003
240045,30.368752,-81.410972,180004
240045,30.368752,-81.410972,190001
240045,30.370730,-81.410590,190002
240045,30.370900,-81.410570,190003
240045,30.370760,-81.410980,190004
240045,30.370530,-81.411600,190005
240045,30.370330,-81.412050,190006
240045,30.369883,-81.413068,190007
240045,30.369883,-81.413068,200001
240045,30.369250,-81.414510,200002
240045,30.368910,-81.415340,200003
240045,30.368760,-81.415710,200004
240045,30.368530,-81.416270,200005
240045,30.368340,-81.416750,200006
240045,30.368100,-81.417330,200007
240045,30.367812,-81.417967,200008
240045,30.367812,-81.417967,210001
240045,30.367770,-81.418060,210002
240045,30.367340,-81.419250,210003
240045,30.367090,-81.419930,210004
240045,30.366840,-81.420700,210005
240045,30.366785,-81.420947,210006
240045,30.366785,-81.420947,220001
240045,30.366720,-81.421240,220002
240045,30.366630,-81.421730,220003
240045,30.366393,-81.423760,220004
240045,30.366393,-81.423760,230001
240045,30.366350,-81.424130,230002
240045,30.366210,-81.425360,230003
240045,30.366170,-81.425720,230004
240045,30.366830,-81.426570,230005
240045,30.367088,-81.426889,230006
240045,30.367088,-81.426889,240001
240045,30.367260,-81.427100,240002
240045,30.369490,-81.429920,240003
240045,30.370810,-81.431590,240004
240045,30.371400,-81.432350,240005
240045,30.371740,-81.432730,240006
240045,30.372850,-81.434100,240007
240045,30.373510,-81.434730,240008
240045,30.374060,-81.435200,240009
240045,30.374580,-81.435500,240010
240045,30.374960,-81.435720,240011
240045,30.376060,-81.436290,240012
240045,30.377800,-81.437180,240013
240045,30.379310,-81.437960,240014
240045,30.379910,-81.438250,240015
240045,30.380280,-81.438370,240016
240045,30.380810,-81.438440,240017
240045,30.381180,-81.438440,240018
240045,30.381410,-81.438390,240019
240045,30.381720,-81.438320,240020
240045,30.382100,-81.438170,240021
240045,30.382300,-81.438060,240022
240045,30.382640,-81.437860,240023
240045,30.382890,-81.437630,240024
240045,30.383020,-81.437520,240025
240045,30.383650,-81.436790,240026
240045,30.384140,-81.436220,240027
240045,30.384500,-81.435810,240028
240045,30.384760,-81.435580,240029
240045,30.384980,-81.435390,240030
240045,30.385290,-81.435210,240031
240045,30.386210,-81.434750,240032
240045,30.386360,-81.434640,240033
240045,30.386910,-81.434200,240034
240045,30.387230,-81.433920,240035
240045,30.387435,-81.433752,240036
240045,30.387435,-81.433752,250001
240045,30.387960,-81.433320,250002
240045,30.388680,-81.432670,250003
240045,30.388840,-81.432520,250004
240045,30.388980,-81.432400,250005
240045,30.389100,-81.432340,250006
240045,30.389190,-81.432290,250007
240045,30.389300,-81.432280,250008
240045,30.389410,-81.432290,250009
240045,30.389480,-81.432320,250010
240045,30.389590,-81.432380,250011
240045,30.389900,-81.432610,250012
240045,30.389990,-81.432640,250013
240045,30.390080,-81.432630,250014
240045,30.390180,-81.432610,250015
240045,30.390320,-81.432540,250016
240045,30.390990,-81.432111,250017
240045,30.390990,-81.432111,260001
240045,30.391070,-81.432060,260002
240045,30.391390,-81.431860,260003
240045,30.391778,-81.431611,260004
240045,30.391778,-81.431611,270001
240045,30.392090,-81.431410,270002
240045,30.392720,-81.431030,270003
240045,30.393320,-81.430660,270004
240045,30.393910,-81.430280,270005
240045,30.394409,-81.429971,270006
240045,30.394409,-81.429971,280001
240045,30.394490,-81.429920,280002
240045,30.394680,-81.429805,280003
240045,30.394870,-81.429690,280004
240045,30.395040,-81.429590,280005
240045,30.395100,-81.429520,280006
240045,30.395200,-81.429360,280007
240045,30.395374,-81.428709,280008
240045,30.395522,-81.428944,280009
240045,30.395557,-81.429007,280010
250113,30.328729,-81.671739,10001
250113,30.329059,-81.671987,10002
250113,30.329391,-81.673991,10003
250113,30.329522,-81.674167,10004
250113,30.329624,-81.673880,10005
250113,30.329300,-81.671994,10006
250113,30.329345,-81.671847,10007
250113,30.329250,-81.671130,10008
250113,30.329250,-81.671130,10009
250113,30.329020,-81.670100,10010
250113,30.328770,-81.668990,10011
250113,30.328530,-81.667830,10012
250113,30.328376,-81.667125,10013
250113,30.328376,-81.667125,20001
250113,30.328220,-81.666410,20002
250113,30.327730,-81.666530,20003
250113,30.327530,-81.666580,20004
250113,30.326740,-81.666780,20005
250113,30.326590,-81.666780,20006
250113,30.326370,-81.666850,20007
250113,30.325970,-81.666990,20008
250113,30.325840,-81.667040,20009
250113,30.325730,-81.667060,20010
250113,30.325570,-81.667060,20011
250113,30.325470,-81.667030,20012
250113,30.325320,-81.666970,20013
250113,30.325180,-81.666870,20014
250113,30.325060,-81.666730,20015
250113,30.324850,-81.666500,20016
250113,30.324630,-81.666260,20017
250113,30.324500,-81.666160,20018
250113,30.324360,-81.666070,20019
250113,30.323910,-81.665800,20020
250113,30.323750,-81.665690,20021
250113,30.323410,-81.665460,20022
250113,30.319340,-81.662720,20023
250113,30.319230,-81.662650,20024
250113,30.318890,-81.662560,20025
250113,30.318520,-81.662400,20026
250113,30.318340,-81.662330,20027
250113,30.318160,-81.662240,20028
250113,30.317840,-81.662060,20029
250113,30.317320,-81.661710,20030
250113,30.316480,-81.661170,20031
250113,30.316290,-81.661020,20032
250113,30.316290,-81.661250,20033
250113,30.316290,-81.661470,20034
250113,30.316300,-81.662170,20035
250113,30.316270,-81.662170,20036
250113,30.315840,-81.662170,20037
250113,30.315840,-81.662170,30001
250113,30.315490,-81.662170,30002
250113,30.314570,-81.662160,30003
250113,30.314240,-81.662160,30004
250113,30.314060,-81.662170,30005
250113,30.313880,-81.662170,30006
250113,30.313720,-81.662180,30007
250113,30.313250,-81.662180,30008
250113,30.312940,-81.662180,30009
250113,30.312130,-81.662160,30010
250113,30.312139,-81.663334,30011
250113,30.312139,-81.663334,40001
250113,30.312140,-81.663460,40002
250113,30.311300,-81.663470,40003
250113,30.310870,-81.663460,40004
250113,30.310617,-81.663431,40005
250113,30.310617,-81.663431,50001
250113,30.310520,-81.663420,50002
250113,30.310520,-81.662170,50003
250113,30.310493,-81.660728,50004
250113,30.310493,-81.660728,60001
250113,30.310490,-81.660550,60002
250113,30.309690,-81.660540,60003
250113,30.309021,-81.660532,60004
250113,30.309021,-81.660532,70001
250113,30.308840,-81.660530,70002
250113,30.307710,-81.660520,70003
250113,30.307540,-81.660460,70004
250113,30.307270,-81.660290,70005
250113,30.306904,-81.660072,70006
250113,30.306904,-81.660072,80001
250113,30.306800,-81.660010,80002
250113,30.306480,-81.659830,80003
250113,30.306360,-81.659810,80004
250113,30.305600,-81.659370,80005
250113,30.305434,-81.659254,80006
250113,30.305434,-81.659254,90001
250113,30.305200,-81.659090,90002
250113,30.304990,-81.658860,90003
250113,30.304850,-81.658640,90004
250113,30.304740,-81.658390,90005
250113,30.304650,-81.658140,90006
250113,30.304578,-81.657694,90007
250113,30.304578,-81.657694,100001
250113,30.304560,-81.657580,100002
250113,30.304339,-81.655951,100003
250113,30.304339,-81.655951,110001
250113,30.304300,-81.655660,110002
250113,30.304230,-81.655310,110003
250113,30.304130,-81.654840,110004
250113,30.304010,-81.654350,110005
250113,30.304008,-81.654299,110006
250113,30.304008,-81.654299,120001
250113,30.304000,-81.654070,120002
250113,30.303710,-81.653180,120003
250113,30.303510,-81.652610,120004
250113,30.303340,-81.652250,120005
250113,30.303270,-81.652130,120006
250113,30.303150,-81.651970,120007
250113,30.303020,-81.651870,120008
250113,30.302550,-81.651510,120009
250113,30.302470,-81.651440,120010
250113,30.301950,-81.651060,120011
250113,30.301086,-81.650445,120012
250113,30.301086,-81.650445,130001
250113,30.300910,-81.650320,130002
250113,30.299010,-81.648950,130003
250113,30.298491,-81.648606,130004
250113,30.298491,-81.648606,140001
250113,30.298270,-81.648460,140002
250113,30.297960,-81.648270,140003
250113,30.297700,-81.648100,140004
250113,30.297380,-81.647940,140005
250113,30.297110,-81.647820,140006
250113,30.296830,-81.647730,140007
250113,30.296530,-81.647670,140008
250113,30.296230,-81.647640,140009
250113,30.295910,-81.647640,140010
250113,30.295510,-81.647690,140011
250113,30.295150,-81.647770,140012
250113,30.294760,-81.647840,140013
250113,30.294430,-81.647910,140014
250113,30.294377,-81.647935,140015
250113,30.294377,-81.647935,150001
250113,30.294240,-81.648000,150002
250113,30.293460,-81.648180,150003
250113,30.292610,-81.648360,150004
250113,30.292042,-81.648485,150005
250113,30.292042,-81.648485,160001
250113,30.291880,-81.648520,160002
250113,30.291240,-81.648650,160003
250113,30.290830,-81.648730,160004
250113,30.290712,-81.648761,160005
250113,30.290712,-81.648761,170001
250113,30.290490,-81.648820,170002
250113,30.290310,-81.648860,170003
250113,30.289690,-81.649040,170004
250113,30.289170,-81.649220,170005
250113,30.289000,-81.649290,170006
250113,30.288570,-81.649460,170007
250113,30.287920,-81.649740,170008
250113,30.287450,-81.649950,170009
250113,30.287180,-81.650070,170010
250113,30.287180,-81.650070,180001
250113,30.286910,-81.650190,180002
250113,30.286540,-81.650350,180003
250113,30.286090,-81.650530,180004
250113,30.285610,-81.650710,180005
250113,30.285440,-81.650760,180006
250113,30.285060,-81.650870,180007
250113,30.284800,-81.650940,180008
250113,30.284719,-81.650959,180009
250113,30.284719,-81.650959,190001
250113,30.284630,-81.650980,190002
250113,30.284250,-81.651040,190003
250113,30.284030,-81.651080,190004
250113,30.283370,-81.651150,190005
250113,30.283130,-81.651170,190006
250113,30.282910,-81.651180,190007
250113,30.282670,-81.651180,190008
250113,30.282670,-81.651180,200001
250113,30.282300,-81.651170,200002
250113,30.281770,-81.651120,200003
250113,30.281220,-81.651060,200004
250113,30.280553,-81.650970,200005
250113,30.280553,-81.650970,210001
250113,30.280400,-81.650950,210002
250113,30.277270,-81.650540,210003
250113,30.277098,-81.650515,210004
250113,30.277098,-81.650515,220001
250113,30.276720,-81.650460,220002
250113,30.275170,-81.650260,220003
250113,30.274910,-81.650216,220004
250113,30.274910,-81.650216,230001
250113,30.274580,-81.650160,230002
250113,30.273880,-81.649970,230003
250113,30.273610,-81.649870,230004
250113,30.273280,-81.649730,230005
250113,30.272880,-81.649540,230006
250113,30.271780,-81.649000,230007
250113,30.270990,-81.648690,230008
250113,30.270610,-81.648600,230009
250113,30.270320,-81.648530,230010
250113,30.270170,-81.648510,230011
250113,30.269930,-81.648472,230012
250113,30.269930,-81.648472,240001
250113,30.269790,-81.648450,240002
250113,30.269420,-81.648420,240003
250113,30.269370,-81.648420,240004
250113,30.269000,-81.648390,240005
250113,30.268660,-81.648380,240006
250113,30.268140,-81.648370,240007
250113,30.267790,-81.648330,240008
250113,30.267690,-81.648310,240009
250113,30.267380,-81.648240,240010
250113,30.267050,-81.648120,240011
